CustomerID,FullName,Age,Gender,Country,SignupDate,PurchaseAmount,Email,HasEmail
100716,Elizabeth Johnson,23,Unknown,Nigeria,2021-03-08,105.83,elizabeth.johnson263@example.com,True
100083,David Smith,35,Unknown,Kenya,2022-08-28,80.97,david.smith727@example.com,True
101411,Wanjiru Miller,72,Female,Unknown,2020-06-10,73.45,wanjiru.miller573@example.com,True
101188,Karen Brown,51,Female,Nigeria,2022-03-20,163.21,karen.brown678@example.com,True
100789,Susan Miller,39,Female,United Kingdom,2020-05-11,142.58,susan.miller802@example.com,True
100851,James Garcia,30,Unknown,Canada,2023-05-07,140.12,james.garcia793@example.com,True
101011,Sarah Miller,62,Female,Nigeria,2023-11-15,77.61,sarah.miller30@example.com,True
101458,Jennifer Okafor,36,Male,Unknown,2021-11-23,332.98,jennifer.okafor37@example.com,True
100701,William Davis,21,Unknown,United Kingdom,2022-01-22,287.47,william.davis454@example.com,True
100658,Richard Miller,70,Female,Canada,2021-11-21,150.23,richard.miller918@example.com,True
100346,Robert Garcia,69,Female,Canada,2022-10-14,362.45,robert.garcia765@example.com,True
100425,Linda Williams,19,Female,Kenya,2024-02-21,96.78,,False
100067,Jennifer Abara,21,Male,Nigeria,2020-09-08,54.36,jennifer.abara822@example.com,True
100793,Mary Davis,58,Female,United States,2023-12-12,201.09,mary.davis702@example.com,True
100025,Jennifer Mensah,68,Unknown,United States,2023-03-06,235.12,jennifer.mensah603@example.com,True
100980,Jessica Okafor,26,Female,Kenya,2023-11-30,150.8,jessica.okafor974@example.com,True
101386,Zola Martinez,42,Unknown,Unknown,2023-10-19,362.45,zola.martinez599@example.com,True
101035,Jennifer Okafor,32,Female,United States,2022-10-19,205.59,jennifer.okafor705@example.com,True
100245,Elizabeth Martinez,41,Male,United States,2021-06-02,140.12,elizabeth.martinez553@example.com,True
100221,Elizabeth Abara,26,Unknown,United Kingdom,2021-03-15,175.01,elizabeth.abara168@example.com,True
100869,Zola Ndlovu,35,Female,United States,2023-04-01,284.4,zola.ndlovu65@example.com,True
101095,Susan Garcia,67,Male,Nigeria,2022-07-30,140.12,susan.garcia415@example.com,True
100184,Patricia Davis,66,Female,United Kingdom,2021-05-02,350.4,patricia.davis530@example.com,True
100253,Robert Okafor,41,Male,Canada,2024-01-10,236.48,robert.okafor635@example.com,True
100754,Zola Williams,22,Female,Nigeria,2022-02-01,200.2,zola.williams86@example.com,True
100864,David Jones,45,Male,Kenya,2020-03-14,176.63,david.jones848@example.com,True
100225,Amara Rodriguez,44,Unknown,United Kingdom,2024-03-28,162.27,amara.rodriguez99@example.com,True
101058,Richard Garcia,18,Unknown,Nigeria,2024-04-24,362.45,richard.garcia810@example.com,True
100599,Linda Abara,54,Male,United Kingdom,2021-11-02,176.74,linda.abara196@example.com,True
100550,Wanjiru Smith,55,Unknown,United States,2022-11-09,362.45,wanjiru.smith641@example.com,True
101147,Patricia Brown,27,Unknown,United States,2022-08-07,249.19,patricia.brown523@example.com,True
100259,Chidi Davis,68,Male,United States,2023-05-05,80.14,chidi.davis90@example.com,True
100316,Mary Rodriguez,24,Unknown,Canada,2022-10-22,95.72,mary.rodriguez753@example.com,True
100181,Wanjiru Mensah,31,Female,United States,,86.94,wanjiru.mensah106@example.com,True
101009,Jessica Okafor,72,Male,United Kingdom,2023-03-17,89.04,jessica.okafor160@example.com,True
100926,Chidi Jones,23,Female,Canada,2023-10-13,140.12,chidi.jones236@example.com,True
100092,Joseph Davis,40,Female,United States,2022-08-24,21.74,joseph.davis730@example.com,True
100878,Linda Ndlovu,64,Unknown,United Kingdom,2020-07-20,111.0,linda.ndlovu708@example.com,True
100909,Linda Garcia,52,Male,Unknown,,129.3,lindagarciaAT example dot com,True
100500,Jessica Kimani,24,Unknown,Canada,2024-10-25,122.51,jessica.kimani597@example.com,True
100595,James Martinez,45,Unknown,Canada,2023-08-06,94.32,james.martinez120@example.com,True
101418,Amara Williams,70,Male,Unknown,2021-06-05,82.63,amara.williams72@example.com,True
100317,Wanjiru Ndlovu,61,Unknown,United Kingdom,2023-01-30,147.6,wanjiru.ndlovu961@example.com,True
100618,Richard Johnson,72,Male,Unknown,2020-12-21,362.45,richard.johnson958@example.com,True
100294,Wanjiru Abara,60,Unknown,Nigeria,2023-12-24,110.86,wanjiru.abara363@example.com,True
100985,Chidi Williams,50,Male,Canada,2023-08-08,209.21,chidi.williams715@example.com,True
101396,Jennifer Abara,40,Female,Kenya,2020-10-09,140.12,jenniferabaraAT example dot com,True
100060,Mary Ndlovu,36,Male,United States,,100.6,mary.ndlovu567@example.com,True
100691,Wanjiru Smith,45,Female,United States,2021-12-30,62.29,wanjiru.smith91@example.com,True
100250,Jennifer Brown,60,Female,United Kingdom,2022-06-09,117.49,jennifer.brown114@example.com,True
101137,Karen Okafor,68,Unknown,Canada,2024-10-28,77.47,karen.okafor769@example.com,True
100277,Jessica Brown,63,Female,United States,2022-06-24,77.52,jessica.brown681@example.com,True
100973,Barbara Abara,21,Male,Kenya,2020-05-30,116.6,barbara.abara649@example.com,True
100038,Wanjiru Miller,61,Female,United States,2021-02-03,362.45,wanjiru.miller109@example.com,True
100584,Richard Martinez,68,Female,Kenya,2021-06-15,120.4,richard.martinez745@example.com,True
100631,Michael Garcia,34,Male,Canada,,140.12,michael.garcia657@example.com,True
100077,James Kimani,30,Female,United States,,222.7,james.kimani156@example.com,True
100287,David Miller,58,Unknown,United Kingdom,2021-10-29,62.75,david.miller248@example.com,True
101408,Linda Johnson,37,Female,United States,2024-04-21,207.62,linda.johnson468@example.com,True
100614,Charles Johnson,67,Unknown,United States,2021-08-16,25.22,charles.johnson228@example.com,True
101340,Elizabeth Rodriguez,19,Female,Kenya,2020-11-08,91.73,elizabeth.rodriguez621@example.com,True
101417,Jennifer Abara,45,Male,United Kingdom,2020-09-01,40.81,jennifer.abara58@example.com,True
101241,Zola Miller,66,Female,Canada,2022-10-10,129.91,zola.miller428@example.com,True
100702,Thomas Garcia,37,Male,Canada,2023-07-10,140.12,thomas.garcia641@example.com,True
101106,Robert Rodriguez,63,Unknown,United Kingdom,2024-10-06,70.53,robert.rodriguez526@example.com,True
100031,Patricia Martinez,45,Male,United Kingdom,2023-11-01,149.11,patricia.martinez283@example.com,True
100616,William Abara,20,Unknown,Unknown,2021-03-10,140.12,william.abara694@example.com,True
101415,Charles Martinez,73,Male,United Kingdom,2020-11-17,200.86,charles.martinez795@example.com,True
100172,Wanjiru Mensah,43,Female,United Kingdom,2024-05-27,140.12,wanjiru.mensah598@example.com,True
100994,Elizabeth Garcia,73,Female,United Kingdom,,124.04,elizabeth.garcia363@example.com,True
100095,Susan Garcia,28,Unknown,Canada,2021-08-14,33.66,susan.garcia436@example.com,True
100069,Robert Garcia,52,Female,Canada,2022-02-17,99.97,robert.garcia736@example.com,True
100348,Charles Ndlovu,74,Male,Nigeria,2022-08-15,280.18,charles.ndlovu667@example.com,True
101208,James Williams,45,Unknown,Nigeria,,362.45,james.williams937@example.com,True
101078,Amara Garcia,23,Unknown,United States,2024-10-03,65.19,amara.garcia8@example.com,True
100354,Susan Brown,50,Male,Kenya,2022-03-30,164.61,susan.brown191@example.com,True
100539,Zola Abara,53,Male,Unknown,2020-12-23,143.37,zolaabaraAT example dot com,True
101426,Patricia Williams,68,Female,Canada,2021-04-24,181.22,patricia.williams105@example.com,True
100326,Richard Okafor,62,Female,United Kingdom,2023-09-18,344.23,richard.okafor862@example.com,True
101327,Thomas Abara,38,Unknown,United States,,45.96,thomas.abara478@example.com,True
100473,Wanjiru Martinez,45,Unknown,Canada,2022-09-03,137.99,wanjiru.martinez154@example.com,True
100298,Kwame Jones,29,Male,Canada,2023-05-23,362.45,kwame.jones92@example.com,True
101107,Joseph Ndlovu,44,Unknown,Kenya,2024-11-25,60.01,joseph.ndlovu314@example.com,True
100662,Jessica Smith,31,Unknown,United States,2021-02-20,119.36,jessica.smith624@example.com,True
100750,Robert Abara,71,Male,United Kingdom,2024-03-30,355.54,robert.abara301@example.com,True
100484,Linda Brown,42,Female,Nigeria,2023-10-08,225.32,linda.brown776@example.com,True
100755,William Davis,50,Female,United States,2022-03-09,73.35,william.davis98@example.com,True
100535,David Okafor,38,Male,Canada,2024-05-08,171.29,david.okafor924@example.com,True
100819,Amara Jones,53,Unknown,Canada,2022-01-31,80.67,amara.jones203@example.com,True
100720,Zola Mensah,19,Unknown,United Kingdom,2022-02-18,142.66,,False
100144,Sarah Garcia,59,Unknown,Kenya,2023-10-19,169.83,sarah.garcia272@example.com,True
101299,Wanjiru Kimani,45,Female,Canada,,53.88,wanjiru.kimani354@example.com,True
100296,Karen Okafor,68,Female,Unknown,2022-05-02,60.01,,False
100871,Linda Williams,24,Unknown,Unknown,2023-05-28,79.02,linda.williams733@example.com,True
100243,Linda Smith,67,Male,United States,2021-10-11,102.14,linda.smith609@example.com,True
100461,William Kimani,36,Unknown,United States,2023-12-31,88.75,william.kimani582@example.com,True
101090,Robert Abara,45,Unknown,Unknown,2022-11-12,159.93,,False
100526,Thomas Okafor,70,Male,Kenya,2024-12-04,362.45,thomas.okafor759@example.com,True
101438,Kwame Garcia,51,Male,United Kingdom,,64.3,,False
101210,Joseph Johnson,54,Unknown,Kenya,,362.45,joseph.johnson303@example.com,True
100569,William Williams,58,Unknown,United Kingdom,,104.26,,False
100476,Sarah Mensah,39,Male,Nigeria,2023-04-10,105.25,,False
100768,Barbara Jones,37,Unknown,Nigeria,2022-02-06,252.78,barbarajonesAT example dot com,True
100833,Richard Martinez,31,Unknown,Nigeria,2020-11-10,149.08,richard.martinez506@example.com,True
100762,Susan Martinez,23,Male,United Kingdom,2022-11-25,166.99,susan.martinez468@example.com,True
100914,James Martinez,45,Male,United Kingdom,2023-08-09,184.54,james.martinez174@example.com,True
100271,Amara Miller,41,Male,Kenya,2020-01-04,85.53,amara.miller466@example.com,True
101401,Patricia Abara,62,Unknown,United Kingdom,2024-11-08,140.12,patricia.abara91@example.com,True
100327,Michael Mensah,58,Male,United Kingdom,2021-06-05,110.12,michael.mensah860@example.com,True
101072,Susan Abara,62,Female,United States,2023-03-08,203.44,susan.abara519@example.com,True
101154,Elizabeth Rodriguez,60,Male,United Kingdom,2024-04-17,110.98,elizabeth.rodriguez419@example.com,True
101098,Robert Jones,44,Unknown,Canada,2022-06-10,201.21,robert.jones790@example.com,True
101498,Robert Miller,66,Female,Nigeria,2024-08-16,143.54,robert.miller131@example.com,True
100925,John Kimani,43,Unknown,United States,,362.45,john.kimani191@example.com,True
101163,Richard Davis,25,Female,United Kingdom,2024-06-06,136.85,richard.davis824@example.com,True
101434,Mary Garcia,62,Male,Nigeria,2024-06-26,180.68,,False
100813,Joseph Davis,41,Male,United Kingdom,2021-09-20,140.12,joseph.davis140@example.com,True
101334,Joseph Jones,29,Male,United States,2022-06-13,113.37,josephjonesAT example dot com,True
100155,Karen Okafor,71,Unknown,United States,2024-05-23,216.91,karen.okafor232@example.com,True
100405,Michael Kimani,29,Female,United States,2022-11-07,362.45,michael.kimani207@example.com,True
101275,Sarah Kimani,36,Female,Canada,2021-04-18,49.34,sarah.kimani109@example.com,True
100687,Kwame Martinez,19,Male,United States,2020-03-04,50.08,kwamemartinezAT example dot com,True
100057,Chidi Miller,43,Male,Canada,2022-12-25,68.22,chidi.miller271@example.com,True
101395,Karen Jones,31,Male,United Kingdom,,152.39,karen.jones744@example.com,True
100121,Charles Ndlovu,35,Unknown,United Kingdom,2024-08-14,158.86,charles.ndlovu797@example.com,True
100788,Robert Garcia,60,Unknown,Kenya,2020-09-04,49.35,,False
101111,Michael Okafor,38,Female,United States,2024-05-19,185.68,michael.okafor586@example.com,True
101172,Michael Smith,26,Male,United States,2023-07-07,88.32,michael.smith341@example.com,True
101178,Amara Mensah,31,Unknown,Kenya,2023-07-24,40.19,amara.mensah475@example.com,True
101242,Barbara Jones,71,Male,United States,,260.31,barbara.jones547@example.com,True
100464,Chidi Ndlovu,37,Unknown,Kenya,2024-07-31,73.46,chidindlovuAT example dot com,True
100607,Michael Rodriguez,63,Male,United Kingdom,2024-08-30,127.02,michael.rodriguez661@example.com,True
101465,Richard Brown,34,Male,United States,2021-12-05,140.12,,False
101300,Susan Okafor,34,Unknown,Canada,2023-03-21,140.12,susan.okafor785@example.com,True
100480,Charles Okafor,54,Male,Canada,2020-10-18,84.2,charles.okafor731@example.com,True
100670,Amara Smith,18,Male,Kenya,2020-03-11,94.87,amara.smith520@example.com,True
100939,Jennifer Johnson,22,Male,United Kingdom,,108.12,jennifer.johnson523@example.com,True
101184,Robert Davis,57,Male,United Kingdom,,152.31,robert.davis196@example.com,True
100847,Susan Mensah,42,Female,United States,2023-10-01,140.12,susan.mensah13@example.com,True
100104,Barbara Williams,40,Male,United States,2020-01-07,16.69,,False
100222,John Brown,65,Male,Canada,2020-09-28,362.45,john.brown586@example.com,True
100386,Zola Johnson,18,Unknown,United Kingdom,2024-09-09,32.71,zola.johnson485@example.com,True
101189,James Johnson,55,Female,Kenya,2021-08-09,130.72,jamesjohnsonAT example dot com,True
100865,Patricia Ndlovu,39,Male,Kenya,2020-07-29,95.92,patricia.ndlovu408@example.com,True
100770,John Davis,58,Unknown,United States,2023-12-21,66.3,john.davis382@example.com,True
100086,Kwame Garcia,42,Male,Kenya,,110.83,kwame.garcia168@example.com,True
100563,Susan Abara,52,Female,United Kingdom,2021-06-19,140.12,susan.abara113@example.com,True
101311,Susan Kimani,42,Unknown,Canada,2023-03-11,233.82,susan.kimani220@example.com,True
100260,Kwame Brown,29,Male,United Kingdom,2022-11-17,188.02,kwame.brown655@example.com,True
100360,Linda Rodriguez,62,Female,Kenya,2021-12-29,362.45,linda.rodriguez927@example.com,True
100613,Thomas Brown,25,Female,Nigeria,2022-06-23,108.48,thomas.brown784@example.com,True
101084,Michael Okafor,21,Male,Nigeria,2022-03-24,120.72,michael.okafor177@example.com,True
100544,William Davis,54,Unknown,United States,2021-10-08,74.1,,False
101007,Jessica Jones,29,Unknown,Canada,2023-12-16,25.2,jessica.jones423@example.com,True
100928,Karen Kimani,26,Unknown,United Kingdom,2024-03-21,140.12,karen.kimani3@example.com,True
101439,Thomas Ndlovu,49,Unknown,Canada,2024-02-20,362.45,thomas.ndlovu701@example.com,True
100016,Amara Abara,42,Male,United States,2021-03-23,86.31,amara.abara115@example.com,True
101038,Joseph Brown,68,Unknown,United States,2020-12-30,91.49,joseph.brown730@example.com,True
100735,John Okafor,46,Female,United States,2020-12-07,112.04,john.okafor817@example.com,True
100685,Kwame Williams,23,Unknown,United Kingdom,2024-09-11,140.12,kwame.williams862@example.com,True
100597,Linda Mensah,45,Male,Kenya,2020-05-24,70.24,linda.mensah602@example.com,True
100005,Elizabeth Rodriguez,49,Male,Nigeria,2022-03-03,226.63,elizabeth.rodriguez8@example.com,True
100757,Linda Williams,29,Male,United Kingdom,2021-06-05,153.64,linda.williams707@example.com,True
100422,Charles Davis,60,Male,Canada,2022-03-17,208.51,charles.davis942@example.com,True
100910,David Miller,27,Female,United Kingdom,2023-08-18,140.12,david.miller212@example.com,True
101100,Kwame Miller,48,Male,United Kingdom,2020-06-06,201.6,kwame.miller242@example.com,True
100759,Kwame Miller,34,Female,United Kingdom,2023-10-02,239.46,kwame.miller792@example.com,True
101183,Chidi Smith,56,Female,Canada,2023-08-29,216.91,chidi.smith538@example.com,True
101185,Wanjiru Johnson,49,Female,United Kingdom,2021-07-16,140.12,wanjiru.johnson957@example.com,True
100821,Thomas Johnson,44,Male,Nigeria,2020-03-14,74.31,thomas.johnson385@example.com,True
100315,Joseph Martinez,40,Female,United States,2023-04-29,140.12,josephmartinezAT example dot com,True
101454,Patricia Garcia,45,Male,Kenya,2020-10-18,27.5,patricia.garcia998@example.com,True
100576,Kwame Miller,24,Female,Canada,2020-12-31,362.45,,False
101133,Richard Ndlovu,45,Male,United States,2024-06-12,153.28,richard.ndlovu535@example.com,True
100365,Sarah Garcia,30,Female,Canada,2023-04-04,201.42,sarah.garcia303@example.com,True
100503,James Martinez,45,Female,United Kingdom,2023-02-04,133.56,james.martinez359@example.com,True
100699,Thomas Kimani,47,Female,United Kingdom,2022-10-03,109.56,thomas.kimani739@example.com,True
101216,Amara Mensah,55,Female,Kenya,2020-03-31,200.02,amara.mensah233@example.com,True
100954,Mary Mensah,41,Male,Kenya,2024-03-28,183.39,mary.mensah520@example.com,True
100151,Karen Okafor,45,Female,Nigeria,2023-04-14,91.71,karen.okafor415@example.com,True
100377,Mary Kimani,69,Male,United States,2020-08-08,203.17,mary.kimani981@example.com,True
101366,Susan Kimani,23,Male,United States,2022-10-18,90.9,susan.kimani259@example.com,True
100372,James Davis,52,Unknown,United Kingdom,,101.98,james.davis915@example.com,True
101469,Susan Johnson,68,Male,Canada,2024-11-19,199.82,susan.johnson828@example.com,True
100605,Jessica Abara,45,Male,Kenya,2023-08-29,140.12,jessica.abara15@example.com,True
100572,Kwame Okafor,48,Unknown,Unknown,2021-09-15,204.84,kwameokaforAT example dot com,True
101321,Jessica Brown,69,Unknown,United Kingdom,2021-10-11,140.12,jessica.brown210@example.com,True
101372,David Rodriguez,54,Female,Canada,2021-08-27,145.29,david.rodriguez537@example.com,True
100751,William Abara,57,Female,Canada,2022-07-05,70.78,william.abara231@example.com,True
101430,Sarah Johnson,45,Female,Nigeria,2020-06-26,362.45,sarah.johnson68@example.com,True
100577,Susan Rodriguez,25,Female,Canada,2020-05-24,40.04,susan.rodriguez926@example.com,True
101015,Thomas Miller,45,Unknown,Canada,2024-06-26,152.28,,False
100936,Patricia Garcia,18,Female,Canada,,105.55,patricia.garcia977@example.com,True
100202,Amara Smith,33,Male,Unknown,2023-03-01,141.6,amara.smith918@example.com,True
100079,Wanjiru Jones,21,Unknown,Unknown,2021-04-20,57.05,wanjiru.jones452@example.com,True
100784,Zola Johnson,48,Male,Canada,2024-01-20,140.12,zola.johnson659@example.com,True
100352,Elizabeth Rodriguez,45,Female,Nigeria,2022-08-10,208.76,elizabeth.rodriguez141@example.com,True
100976,William Davis,51,Female,Kenya,2020-02-21,18.9,william.davis176@example.com,True
100056,John Garcia,26,Male,United Kingdom,2024-09-29,64.77,john.garcia53@example.com,True
101001,Wanjiru Kimani,66,Unknown,Canada,2024-09-09,169.25,wanjiru.kimani803@example.com,True
100426,Charles Okafor,43,Unknown,United States,2021-07-23,20.12,charles.okafor694@example.com,True
100933,Jessica Ndlovu,21,Female,Unknown,2024-12-02,122.01,jessica.ndlovu530@example.com,True
100923,Joseph Kimani,45,Unknown,Kenya,2022-05-16,242.52,joseph.kimani548@example.com,True
100449,Patricia Okafor,65,Female,United Kingdom,2020-05-29,272.58,patricia.okafor140@example.com,True
101240,Zola Martinez,24,Unknown,Canada,2020-07-29,105.07,zola.martinez489@example.com,True
100646,Charles Smith,60,Unknown,United Kingdom,2021-10-07,127.88,charlessmithAT example dot com,True
100124,Elizabeth Davis,44,Unknown,Canada,,128.14,elizabeth.davis36@example.com,True
101335,Chidi Kimani,45,Unknown,Kenya,2022-08-24,362.45,chidi.kimani232@example.com,True
101455,Joseph Rodriguez,43,Unknown,Nigeria,2020-06-29,362.45,joseph.rodriguez414@example.com,True
100794,Thomas Johnson,45,Male,United States,2021-12-12,76.98,thomas.johnson300@example.com,True
100872,Kwame Garcia,47,Unknown,Nigeria,2024-02-02,160.83,kwame.garcia391@example.com,True
100610,Robert Jones,35,Unknown,United Kingdom,2023-09-03,84.17,robertjonesAT example dot com,True
101028,Barbara Smith,67,Unknown,Kenya,2024-08-11,142.59,barbara.smith289@example.com,True
100212,Mary Mensah,23,Male,Kenya,2022-01-06,157.82,mary.mensah764@example.com,True
100660,Mary Abara,57,Unknown,United Kingdom,2022-12-26,162.06,mary.abara125@example.com,True
100556,Thomas Martinez,45,Female,Canada,2024-03-12,236.3,,False
100204,James Martinez,58,Unknown,United Kingdom,2024-09-28,71.2,james.martinez615@example.com,True
100191,Elizabeth Jones,67,Unknown,Unknown,2021-04-10,186.39,elizabeth.jones184@example.com,True
100409,Linda Davis,52,Male,Canada,,140.12,linda.davis76@example.com,True
100393,Linda Davis,45,Male,United States,2022-07-21,49.07,linda.davis67@example.com,True
100677,Robert Miller,40,Male,Nigeria,2023-09-24,148.32,robert.miller870@example.com,True
101158,Sarah Mensah,20,Unknown,United Kingdom,2021-01-31,255.18,sarah.mensah535@example.com,True
100783,Barbara Miller,28,Unknown,United States,2020-09-24,47.35,barbara.miller690@example.com,True
101457,Richard Smith,36,Female,Kenya,2022-12-05,28.02,richard.smith799@example.com,True
100606,Michael Johnson,61,Unknown,United States,2021-01-09,149.83,michael.johnson931@example.com,True
100551,John Williams,68,Male,United States,2024-11-30,158.12,john.williams408@example.com,True
100170,Richard Smith,26,Male,United Kingdom,,362.45,richard.smith799@example.com,True
100659,Sarah Garcia,42,Female,Canada,,140.12,sarah.garcia797@example.com,True
100183,David Mensah,42,Unknown,Kenya,2021-08-26,140.01,david.mensah382@example.com,True
100825,John Johnson,43,Male,United Kingdom,2021-03-13,86.72,,False
100899,Richard Smith,32,Male,Canada,2024-09-24,274.81,richard.smith165@example.com,True
101254,William Ndlovu,45,Female,United States,2023-01-13,68.1,william.ndlovu386@example.com,True
101193,Kwame Kimani,47,Unknown,United Kingdom,,40.07,kwame.kimani482@example.com,True
100635,Jessica Mensah,56,Male,United Kingdom,2021-11-10,362.45,,False
100553,Sarah Miller,60,Female,Nigeria,2021-07-16,136.45,sarah.miller299@example.com,True
100267,Michael Mensah,40,Female,Canada,2023-01-10,120.63,michael.mensah712@example.com,True
100102,Amara Johnson,44,Unknown,Unknown,2021-06-29,362.45,amara.johnson765@example.com,True
100695,Amara Smith,66,Unknown,United States,2024-10-31,76.0,amara.smith100@example.com,True
100995,Thomas Williams,41,Male,United Kingdom,2022-09-14,51.99,thomas.williams681@example.com,True
100592,Barbara Martinez,52,Unknown,Nigeria,2021-05-01,38.8,barbara.martinez580@example.com,True
100431,Jessica Kimani,62,Female,United Kingdom,,205.07,jessica.kimani989@example.com,True
100826,Mary Johnson,28,Unknown,United States,2022-09-24,244.83,mary.johnson605@example.com,True
101389,Elizabeth Martinez,45,Female,Kenya,2020-07-31,154.37,elizabeth.martinez990@example.com,True
100671,Kwame Abara,52,Unknown,United States,2023-10-14,206.32,kwame.abara775@example.com,True
100571,Amara Ndlovu,28,Female,Canada,2023-10-05,140.12,,False
100235,William Okafor,74,Female,Nigeria,2023-02-07,269.93,william.okafor246@example.com,True
100938,Mary Smith,39,Unknown,United Kingdom,2022-03-10,77.25,mary.smith533@example.com,True
100724,Elizabeth Kimani,73,Male,Canada,2022-11-10,72.85,,False
101151,Jennifer Jones,54,Unknown,United Kingdom,2022-11-27,200.42,jennifer.jones169@example.com,True
100785,Jennifer Davis,43,Female,United States,2023-03-15,68.57,jennifer.davis794@example.com,True
100154,Richard Garcia,22,Female,United Kingdom,2021-12-19,362.45,,False
101288,Karen Rodriguez,19,Unknown,Nigeria,2021-06-14,140.12,karen.rodriguez364@example.com,True
100961,Susan Rodriguez,59,Male,Unknown,2022-06-07,146.0,susan.rodriguez242@example.com,True
101343,Thomas Brown,37,Unknown,Nigeria,2023-12-08,75.24,thomas.brown513@example.com,True
100176,Amara Williams,53,Female,Canada,2023-10-05,153.3,amara.williams76@example.com,True
101369,Zola Mensah,43,Male,Nigeria,2023-07-20,90.41,zola.mensah414@example.com,True
101362,Zola Garcia,45,Unknown,United Kingdom,2020-12-02,168.3,zola.garcia904@example.com,True
101416,Susan Ndlovu,34,Unknown,Nigeria,2020-08-03,140.12,susan.ndlovu220@example.com,True
100451,Thomas Mensah,48,Male,Kenya,2020-05-25,143.5,thomasmensahAT example dot com,True
100689,Linda Kimani,26,Female,Nigeria,2021-07-13,118.02,linda.kimani516@example.com,True
101412,Wanjiru Kimani,45,Female,United Kingdom,2024-11-20,57.63,wanjiru.kimani588@example.com,True
100852,Michael Kimani,29,Male,Kenya,,257.49,michael.kimani862@example.com,True
100190,James Ndlovu,45,Male,Canada,2024-03-29,140.12,james.ndlovu927@example.com,True
101270,Michael Williams,52,Female,United Kingdom,,238.85,michael.williams923@example.com,True
101387,Joseph Garcia,33,Male,United Kingdom,2022-01-14,34.78,joseph.garcia997@example.com,True
100437,Sarah Johnson,52,Female,Unknown,2024-05-11,108.05,sarah.johnson624@example.com,True
100562,Kwame Ndlovu,30,Male,United Kingdom,2022-03-01,140.12,kwame.ndlovu379@example.com,True
100403,Jennifer Mensah,31,Unknown,Kenya,2020-01-07,161.91,jennifer.mensah842@example.com,True
101109,Kwame Okafor,72,Male,Nigeria,2023-08-05,212.6,kwame.okafor278@example.com,True
100028,Sarah Abara,65,Male,Nigeria,2020-07-12,147.65,sarah.abara117@example.com,True
100742,Kwame Miller,45,Female,Canada,2024-08-19,170.7,kwame.miller438@example.com,True
100300,Sarah Garcia,53,Female,Kenya,2023-11-29,140.12,,False
100977,Charles Jones,53,Male,Kenya,2021-04-11,154.67,charles.jones549@example.com,True
101031,James Martinez,69,Male,Unknown,2020-08-03,165.04,james.martinez296@example.com,True
101264,Sarah Ndlovu,41,Male,Canada,2020-09-19,140.12,sarah.ndlovu639@example.com,True
100867,Michael Kimani,51,Male,Kenya,2023-09-02,224.94,michael.kimani634@example.com,True
100469,Susan Brown,41,Unknown,United Kingdom,2021-03-23,140.12,susan.brown65@example.com,True
100633,Richard Brown,73,Unknown,Nigeria,2022-08-06,121.74,richard.brown703@example.com,True
100568,Zola Jones,67,Unknown,United States,2021-09-19,140.12,zola.jones669@example.com,True
101003,Wanjiru Smith,45,Male,Unknown,,114.45,wanjiru.smith947@example.com,True
100179,Charles Johnson,45,Male,Nigeria,2022-02-07,274.21,charles.johnson226@example.com,True
100548,Karen Ndlovu,49,Male,United States,2020-02-14,68.94,karen.ndlovu404@example.com,True
100072,Richard Brown,47,Female,Nigeria,2021-08-04,29.95,richard.brown306@example.com,True
100590,Thomas Miller,29,Male,Canada,2023-10-07,14.66,thomas.miller884@example.com,True
100863,Elizabeth Smith,49,Male,Kenya,2020-09-16,213.13,elizabeth.smith638@example.com,True
100187,Michael Williams,60,Unknown,United Kingdom,2022-06-25,362.45,michael.williams735@example.com,True
100105,Robert Davis,68,Male,United Kingdom,2024-05-19,87.38,robertdavisAT example dot com,True
100376,Patricia Abara,67,Unknown,United States,2023-08-04,117.77,patricia.abara913@example.com,True
100898,Thomas Kimani,68,Female,Unknown,2024-09-23,110.02,thomas.kimani565@example.com,True
101449,David Okafor,51,Female,Canada,2021-03-07,140.12,david.okafor271@example.com,True
100919,Karen Garcia,54,Unknown,Canada,2021-01-08,59.05,,False
100467,Chidi Rodriguez,39,Female,United States,2023-07-02,362.45,chidi.rodriguez252@example.com,True
100673,David Jones,63,Unknown,Unknown,,31.74,david.jones792@example.com,True
101481,Charles Abara,52,Unknown,Canada,2023-01-04,185.39,charles.abara792@example.com,True
100361,Zola Davis,55,Male,United Kingdom,2023-07-23,189.66,zola.davis119@example.com,True
100040,David Miller,21,Unknown,United Kingdom,2021-11-16,140.12,david.miller705@example.com,True
101034,Linda Kimani,66,Unknown,Nigeria,2024-08-19,140.12,linda.kimani983@example.com,True
100081,Zola Jones,45,Male,Kenya,,202.04,zola.jones664@example.com,True
101229,Mary Williams,70,Male,Canada,2020-06-22,140.12,mary.williams747@example.com,True
100602,Elizabeth Johnson,55,Male,United States,,235.56,elizabeth.johnson692@example.com,True
100268,Barbara Brown,51,Male,United Kingdom,2024-02-15,105.15,barbara.brown636@example.com,True
101168,Joseph Miller,53,Female,United Kingdom,2021-09-18,40.92,joseph.miller456@example.com,True
100328,Joseph Ndlovu,39,Male,United Kingdom,2022-06-09,186.53,joseph.ndlovu528@example.com,True
101460,Kwame Ndlovu,45,Female,United States,2020-11-05,60.57,kwame.ndlovu146@example.com,True
